,Date,User,Tweet
8962,2022-11-01 19:43:08+00:00,TisTheDamnPhD,"DO NOT MAKE BAD FINANCIAL DECISIONS. But, if you have been thinking about getting a capital one card and think now is the time to do it, this is the one I have and I like it bc I get 3% back on groceries/food which is one of my biggest expenses https://t.co/1zjOhfzahv"
8963,2022-11-01 19:42:45+00:00,platypussiess,"@CapitalOne i don’t have a cap card yet, is it too late to apply?? 😭"
8964,2022-11-01 19:41:08+00:00,imfaIIinginlove,@iwasmaroon THERE IS?!?! IT IS a GREATTT day to have a capital one card 😌
8965,2022-11-01 19:40:09+00:00,weallgot_crowns,So happy that the one artist who partners with capital one and not american express for presales is Taylor😂😂 the best perk of my capital one card https://t.co/bP91SWOgaE
8966,2022-11-01 19:38:58+00:00,biettetimmons,"how many times have you texted ""do you have a capital one credit card"" today"
8967,2022-11-01 19:38:53+00:00,Gracie_Muller,What does this mean!! I got a capital one card a few years and really glad I did now lol https://t.co/as6MR3ceq9
8968,2022-11-01 19:38:35+00:00,imfaIIinginlove,@iwasmaroon wait i saw something in an article about taylor’s tour that said something about capital one card- why is it good to have a capital one card for her tour 🧍‍♀️
8969,2022-11-01 19:38:35+00:00,MeghanB_84,"@CapitalOne @Ding_Gorgeous If I apply for a card now, will it be eligible for the presale?! 💜💜💜"
8970,2022-11-01 19:37:02+00:00,cissylyn6,@ilenecas @Ticketmaster Do you have a Capital One card? I seen where you will be able to use the first 6 digits to get into the presale.
8971,2022-11-01 19:36:24+00:00,40yroldswiftie,@leftinthemeadow @CapitalOne I still have one I am making payments on but it's not usable. Wondering if that counts for access and I pay with debit card??
8972,2022-11-01 19:35:46+00:00,ashquenneville,I would pay to see the capital one credit card application data from today
8973,2022-11-01 19:35:29+00:00,pjtorres,My colleague Vannia Gonzalez Macias talks about Capital One’s internal #machinelearning platform that can detect anomalies in credit card transaction data. Check it out! https://t.co/60u1OCeLRe https://t.co/pYhLzkgVc5
8974,2022-11-01 19:34:52+00:00,ghostlinya,anyone know how the capital one card presale works for the taylor swift tour ?? i have...a capital one debit card....does that count...
8975,2022-11-01 19:34:14+00:00,iwasmaroon,always a good time to have a capital one card
8976,2022-11-01 19:32:33+00:00,moonriver713,I have never been so happy to have a capital one credit card with a zero balance 😂😂 #TaylorSwift
8977,2022-11-01 19:29:33+00:00,Red_ScarfTV,Quick someone give me the first 6 digits of their Capital One card😭😭😭😭 #TSTheErasTour https://t.co/HUFmYEWY3f
8978,2022-11-01 19:28:51+00:00,gnicolexxo,anyone else opening a capital one card for taylor
8979,2022-11-01 19:28:19+00:00,imogentemult_,deadass might apply for a capital one card just to get taylor presale tickets
8980,2022-11-01 19:28:17+00:00,my_heart_knows,"@ICountTheColors I think if you have a capital one card, you should be good"
8981,2022-11-01 19:27:24+00:00,hannah_marie_c_,"@annakeyess @taylorswift13 @CapitalOne Just a heads up, the Capital One presale is for CO Debit Card holders too!"
8982,2022-11-01 19:25:29+00:00,caygalll,Any of my non swiftie friends have a capital one card they want to let me get into the presale with
8983,2022-11-01 19:24:06+00:00,keepdrving,i have a capital one card 😋 https://t.co/u1wpcihK1P
8984,2022-11-01 19:22:48+00:00,IscentG,@behindacityface @poppydisagrees @SwiftNYC @taylorswift13 gotcha. I'm super worried I won't get VF but I have a capital one card so that eases it a bit. Thanks!
8985,2022-11-01 19:21:29+00:00,speaknow_tv,"@flickeroflover yessss. i saw somewhere that i can use the first 6 digits of my capital one card if i don’t get a presale code, so i’m PRAYING that’ll work as a backup"
8986,2022-11-01 19:19:13+00:00,kaylaxsingh,would it be irresponsible to apply for a capital one card just for taylor
8987,2022-11-01 19:19:00+00:00,racheltatertots,Get you a man who gets a Capital One credit card just to get access to pre-sale t swift tickets ✨️
8988,2022-11-01 19:17:27+00:00,bowmanannabelle,I have a capital one card but idk how to sign up for the capital one presale?????
8989,2022-11-01 19:17:19+00:00,SteffKopp,@grapecinema_ The fact that all of this is for *maybe* getting a chance to buy them is insane. I opened a capital one card today as a backup
8990,2022-11-01 19:16:35+00:00,theeboyardee,If anyone wants to get a capital one card for Taylor swift tickets I have a referral code 😁
8991,2022-11-01 19:14:24+00:00,graciielemon,@RedVigilante13 You don’t need to do anything extra to register for CO presale! Just make sure you have your capital one card saved on your ticketmaster account! The “code” you will need during the sale is just the first 6 digits of your card number so have that handy as well! :-)
8992,2022-11-01 19:14:19+00:00,purplepinkskys,i have a capital one credit card do i buy tour tickets that way? i don’t trust credit cards lmao like why is it different from the regular queue
8993,2022-11-01 19:12:47+00:00,klartlie,signed up for a capital one debit and credit card😗
8994,2022-11-01 19:12:32+00:00,enchanteddaisy_,@krissysherrie thankfully my boyfriend has a capital one card so i’m stealing it lol :)
8995,2022-11-01 19:11:50+00:00,krissysherrie,@enchanteddaisy_ I’m definitely opening up a capital one card in case i dont get anything so i can do their presale 😭
8996,2022-11-01 19:11:40+00:00,jadoreNialll,I really just applied for a capital one card for the sole purpose of getting Taylor swift tickets because the fan registration isn’t working and I need extra security
8997,2022-11-01 19:11:17+00:00,MavsFann,so thankful I have a capital one card lol I wanna see taylorrr✨
8998,2022-11-01 19:10:45+00:00,bettys_gard3n,"OKAY DO I NEED A CAPITAL ONE CARD FOR THIS TOUR,?? I SAW THEM TWEET ABOUT A SURPRISE"
8999,2022-11-01 19:10:18+00:00,m_moppindafloor,If I don't get presale selected I literally will sign up for a capital one credit card on God 😭 https://t.co/NQ1UxPZ8XC
9000,2022-11-01 19:09:43+00:00,tiwwchntx,"Asking for a friend, if I get a Capital One card today am I good to go for Presale on the 15th?"
9001,2022-11-01 19:09:39+00:00,CapitalOne,@charleeene98 Don't be in exile! Sign up for a Capital One card and get cardholder access to all things #TSMidnighTS! #TSxCapitalOne
9002,2022-11-01 19:09:31+00:00,lawyered14,My primary bank has done nothing for me while my Capital One credit card over here getting me pre-sale to Tay Sway? I need to reevaluate my banking #TaylorSwiftErasTour
9003,2022-11-01 19:08:16+00:00,brunettes4swift,@taylornation13 @aegpresents @CapitalOne @taylorswift13 How do we sign up for presale with a capital one card??
9004,2022-11-01 19:08:07+00:00,tbxtb,my capital one card wants to die rn https://t.co/sKOIQhl557
9005,2022-11-01 19:06:55+00:00,seasaywhat,@CapitalOne I knew having a Capital One card was the right decision! 😁 Bye Chase Sapphire Reserve 👋🏽
9006,2022-11-01 19:06:49+00:00,supaken,@AskCapitalOne That didn't answer my question. If I open a Capital One card will I qualify to purchase premium presale tickets?
9007,2022-11-01 19:06:38+00:00,All2WellAugust,@janesreputation Manifesting me getting tickets without a capital one card
9008,2022-11-01 19:06:37+00:00,okmxlissa,@handwrittentixs I have a capital one quicksilver card!! How would i know if it’s eligible or not? Sorry I’m new to this presale stuff 😭
9009,2022-11-01 19:05:53+00:00,catpattt,My capital one card has a pretty low spending limit ..…. do I request an increase before the pre sale orrrrr ?? #TSTheErasTour #TSxCapitalOne
9010,2022-11-01 19:05:47+00:00,mandyyliz,why am I literally contemplating opening a capital one credit card for taylor tickets 🧍🏻‍♀️
9011,2022-11-01 19:04:18+00:00,alexma1210,@baileyaleece I keep getting timed out! and the website started to give me an error. I'm trying a different browser now....may sign up for a capital one card so I can get a leg up on tickets
9012,2022-11-01 19:03:43+00:00,ishakeitoff_,my boyfriend (with a capital one credit card) GETS IT! What did I do to deserve this man @taylornation13 @taylorswift13 https://t.co/eHB1fshoAj
9013,2022-11-01 19:03:00+00:00,AveStansTaylor,My mom got a capital one credit card a while ago bc I begged her bc I said I’ll need to use that when Taylor tickets go on sale so I can just pay her back🤣🤣🤣🙏🏻 TOO RIGHT
9014,2022-11-01 19:01:10+00:00,taysdelicatepov,capital one credit card applications after taylor swift announced #TSTheErasTour 📈📈📈📈
9015,2022-11-01 18:59:59+00:00,medicinelt1991,i’m confused i have a capital one card so do i get the nov 15 presale https://t.co/4tpxs4NdcB
9016,2022-11-01 18:59:30+00:00,torib7777,@shailinthomas 45 yo mom of 3 young adults procrastinating signing off charts by applying for a capital one card and deciding which city would be the most fun &amp; who is also playing at each venue? Take both daughters?what should I wear?  Last time it was LilNas X so I’m prob never growing up
9017,2022-11-01 18:59:30+00:00,mindofmich,"Me: **pays off Capital One credit card**

Taylor Swift: **Capital One Presale begins November 15th at 2PM** https://t.co/o8g3DQf2sk"
9018,2022-11-01 18:58:34+00:00,bryanisnotok,"saw taylor and kellie pickler in 2009, and now i get to use my capital one card to make sure i can go into as much debt as humanly possible to get tickets to see taylor in 2023. life is wild and very circular #TSTheErasTour #TSxCapitalOne"
9019,2022-11-01 18:57:46+00:00,carol_mayen11,At this point I’m going to give up on the Ticketmaster versified Taylor bs &amp; just hope to God my capital one credit card comes through in letting me secure these tickets
9020,2022-11-01 18:57:00+00:00,redpaperhouses,The capital one presale requires you to buy tickets with your capital one card which is the justice we needed from the capital one exclusive bundles mess ✊🏻
9021,2022-11-01 18:56:54+00:00,sIexieswift,who has a capital one credit card and wants to go to a show with me and tristan 🫶🏼
9022,2022-11-01 18:56:42+00:00,ohbaby_naynay,Anyone have a capital one card? 👀👀👀🤣
9023,2022-11-01 18:56:40+00:00,heldyourpride,just found out capital one closed my card LOL
9024,2022-11-01 18:56:21+00:00,erin_go_bruh,should I get a capital one card for presale hmm
9025,2022-11-01 18:56:05+00:00,EmmyMadison14,Do I need a capital one card? No. Do I want one just so I can have another chance at T swift pre sale? Yes
9026,2022-11-01 18:55:49+00:00,sonia_hawkss,everyone pray my rich uncle has a capital one card manifest this for me
9027,2022-11-01 18:55:48+00:00,sparksflysandie,for the capital one presale does the card have to match the name on your account? like can i just use a family member’s card? help 😭
9028,2022-11-01 18:55:10+00:00,swiftieboston,I got a @CapitalOne card last year exclusively for the chance that Taylor had a Capital One presale.. IM READY
9029,2022-11-01 18:53:09+00:00,leahluvstaylor,Also not me applying for a capital one card just in case
9030,2022-11-01 18:52:18+00:00,SunsetSwift89,@BrighterNow13 same here :/ I did get one for Ed Sheeran and Luke Combs but I doubt demand was this high. Thank god I have a capital one card- that's gonna be my only chance
9031,2022-11-01 18:50:54+00:00,chelseyfacee,"after 6 hours of waiting and 30 minutes of glitches, we are registered for the presale. Capital One card ready to come into play for back up."
9032,2022-11-01 18:50:53+00:00,nikkidelgardo,Okay. I got lover fest tickets. And I got registered for presale before everyone else today. And I have a capital one card. I. Can. Do. This.
9033,2022-11-01 18:50:14+00:00,madillicittears,it’s days like today I’m glad I decided to open a capital one card SOLELY because Taylor swift did the commercial with them.
9034,2022-11-01 18:48:29+00:00,corneliacassi,lowkey finally signed up for a capital one card out of fear
9035,2022-11-01 18:48:09+00:00,JaydyBaeza,haha never been so happy to have a capital one card
9036,2022-11-01 18:47:42+00:00,handwrittentixs,@mikeysatellite nope! just need the capital one card
9037,2022-11-01 18:47:34+00:00,illicitolerate,my mom just got a capital one card taylor swift you're welcome
9038,2022-11-01 18:46:49+00:00,claireginther,@jordynbedoya What’s insane is that this is just registration for the CHANCE to get a presale code 😭 literally taking the 15th off work and having my Capital One card on hand as a backup. Godspeed soldiers 🫡
9039,2022-11-01 18:46:40+00:00,c_untie,Opening a capital one credit card …
9040,2022-11-01 18:46:34+00:00,dincsaursmate,@handwrittentixs i’m hearing mixed reviews. do u need the capital one card at checkout to do capital one presale. and do u access it with ur card number
9041,2022-11-01 18:44:39+00:00,Ding_Gorgeous,"@CapitalOne This is why I’ve had a capital one card for more than half my life. Y’all always hook us up. Now I’d you want to connect me with something in addition to the pre-sale, I’m available and open for anything Taylor related 🤗 #TSxCapitalOne"
9042,2022-11-01 18:44:24+00:00,criesinsour,please don’t let it only be for capital one card members
9043,2022-11-01 18:44:20+00:00,djfluffkins,Do I know anyone with a capital one card for presale? https://t.co/7bBeTd3Tsd
